[Thu Feb 23 15:37:20 2023] ThreadID[1464]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Feb 23 15:37:20 2023] ThreadID[1464]	[INFO]	H2B Imported: ../../Models/Cable_Thick.h2b
[Thu Feb 23 15:37:20 2023] ThreadID[1464]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Feb 23 15:37:20 2023] ThreadID[1464]	[INFO]	Model Detected: AC
[Thu Feb 23 15:37:20 2023] ThreadID[1464]	[INFO]	Location: X -0.678100 Y 0.379100 Z 1.231000
[Thu Feb 23 15:37:20 2023] ThreadID[1464]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Feb 23 15:37:20 2023] ThreadID[1464]	[INFO]	H2B Imported: ../../Models/AC.h2b
[Thu Feb 23 15:37:20 2023] ThreadID[1464]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Feb 23 15:37:20 2023] ThreadID[1464]	[INFO]	Model Detected: Resource_Gold_2
[Thu Feb 23 15:37:20 2023] ThreadID[1464]	[INFO]	Location: X -1.451100 Y 0.068600 Z 0.629900
[Thu Feb 23 15:37:20 2023] ThreadID[1464]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Feb 23 15:37:20 2023] ThreadID[1464]	[INFO]	H2B Imported: ../../Models/Resource_Gold_2.h2b
[Thu Feb 23 15:37:20 2023] ThreadID[1464]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Feb 23 15:37:20 2023] ThreadID[1464]	[INFO]	Model Detected: Cable_Thick
[Thu Feb 23 15:37:20 2023] ThreadID[1464]	[INFO]	Location: X -0.597600 Y 1.351400 Z -1.149800
[Thu Feb 23 15:37:20 2023] ThreadID[1464]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Feb 23 15:37:20 2023] ThreadID[1464]	[INFO]	H2B Imported: ../../Models/Cable_Thick.h2b
[Thu Feb 23 15:37:20 2023] ThreadID[1464]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Feb 23 15:37:20 2023] ThreadID[1464]	[INFO]	Model Detected: Farm_Dirt_Level1
[Thu Feb 23 15:37:20 2023] ThreadID[1464]	[INFO]	Location: X 1.146100 Y 0.056500 Z -0.495000
[Thu Feb 23 15:37:20 2023] ThreadID[1464]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Feb 23 15:37:20 2023] ThreadID[1464]	[INFO]	H2B Imported: ../../Models/Farm_Dirt_Level1.h2b
[Thu Feb 23 15:37:20 2023] ThreadID[1464]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Feb 23 15:37:20 2023] ThreadID[1464]	[INFO]	Model Detected: Light.001
[Thu Feb 23 15:37:20 2023] ThreadID[1464]	[INFO]	Location: X -0.609300 Y 1.123400 Z -1.112100
[Thu Feb 23 15:37:20 2023] ThreadID[1464]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Feb 23 15:37:20 2023] ThreadID[1464]	[MESSAGE]	Importing of .H2B File Data Complete. Light created
[Thu Feb 23 15:37:20 2023] ThreadID[1464]	[INFO]	Model Detected: Camera.001
[Thu Feb 23 15:37:20 2023] ThreadID[1464]	[INFO]	Location: X 2.591800 Y 2.545900 Z -0.606800
[Thu Feb 23 15:37:20 2023] ThreadID[1464]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Feb 23 15:37:20 2023] ThreadID[1464]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Feb 23 15:37:20 2023] ThreadID[1464]	[MESSAGE]	Game Level File Reading Complete.
[Thu Feb 23 15:37:20 2023] ThreadID[1464]	[EVENT]	GAME LEVEL WAS LOADED TO CPU [OBJECT ORIENTED]
[Thu Feb 23 15:37:20 2023] ThreadID[1464]	End Program.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	Start Program.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[EVENT]	LOADING GAME LEVEL [OBJECT ORIENTED]
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Begin Reading Game Level Text File.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Model Detected: Light
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Location: X 0.367200 Y 0.572300 Z -1.265700
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Importing of .H2B File Data Complete. Light created
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Model Detected: Camera
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Location: X 7.358900 Y 4.958300 Z -6.925800
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Model Detected: TowerHouse_FirstAge
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Location: X -1.112500 Y 0.069500 Z -1.277700
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	H2B Imported: ../../Models/TowerHouse_FirstAge.h2b
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Model Detected: Platform_4x4_Empty
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Location: X 0.000000 Y 0.000000 Z 0.000000
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	H2B Imported: ../../Models/Platform_4x4_Empty.h2b
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Model Detected: Mountain_Group_1
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Location: X 0.000000 Y 0.000000 Z 1.770600
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	H2B Imported: ../../Models/Mountain_Group_1.h2b
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Model Detected: Barrel
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Location: X -0.479100 Y 0.078400 Z -0.903500
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	H2B Imported: ../../Models/Barrel.h2b
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Model Detected: Resource_Tree1
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Location: X 0.399800 Y 0.000000 Z 0.230300
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	H2B Imported: ../../Models/Resource_Tree1.h2b
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Model Detected: Resource_Tree1
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Location: X -0.956700 Y 0.066000 Z 0.257300
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	H2B Imported: ../../Models/Resource_Tree1.h2b
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Model Detected: Resource_Tree1
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Location: X 1.200600 Y 0.031100 Z -1.275800
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	H2B Imported: ../../Models/Resource_Tree1.h2b
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Model Detected: Barrel
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Location: X -0.495200 Y 0.073700 Z -1.015600
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	H2B Imported: ../../Models/Barrel.h2b
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Model Detected: Computer_Large
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Location: X -0.112100 Y 0.000000 Z -1.484700
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	H2B Imported: ../../Models/Computer_Large.h2b
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Model Detected: Resource_Gold_2
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Location: X 0.862000 Y 0.000000 Z 0.869900
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	H2B Imported: ../../Models/Resource_Gold_2.h2b
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Model Detected: Rail_Corner
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Location: X 1.140800 Y 0.062400 Z 0.650800
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	H2B Imported: ../../Models/Rail_Corner.h2b
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Model Detected: Farm_Dirt_Level1
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Location: X 0.142900 Y 0.070000 Z -0.484300
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	H2B Imported: ../../Models/Farm_Dirt_Level1.h2b
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Model Detected: Logs
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Location: X -1.159000 Y 0.158000 Z -0.210600
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	H2B Imported: ../../Models/Logs.h2b
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Model Detected: Rail_Corner
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Location: X -0.139800 Y 0.057300 Z 0.575300
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	H2B Imported: ../../Models/Rail_Corner.h2b
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Model Detected: AC
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Location: X -1.141300 Y 0.511100 Z -0.724200
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	H2B Imported: ../../Models/AC.h2b
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Model Detected: Cable_Thick
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Location: X 0.530200 Y 0.425200 Z 1.515100
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	H2B Imported: ../../Models/Cable_Thick.h2b
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Model Detected: Cable_Thick
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Location: X -1.150200 Y 0.249900 Z 1.097100
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	H2B Imported: ../../Models/Cable_Thick.h2b
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Model Detected: AC
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Location: X -0.678100 Y 0.379100 Z 1.231000
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	H2B Imported: ../../Models/AC.h2b
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Model Detected: Resource_Gold_2
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Location: X -1.451100 Y 0.068600 Z 0.629900
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	H2B Imported: ../../Models/Resource_Gold_2.h2b
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Model Detected: Cable_Thick
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Location: X -0.597600 Y 1.351400 Z -1.149800
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	H2B Imported: ../../Models/Cable_Thick.h2b
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Model Detected: Farm_Dirt_Level1
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Location: X 1.146100 Y 0.056500 Z -0.495000
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	H2B Imported: ../../Models/Farm_Dirt_Level1.h2b
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Model Detected: Light.001
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Location: X -0.609300 Y 1.123400 Z -1.112100
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Importing of .H2B File Data Complete. Light created
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Model Detected: Camera.001
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Location: X 2.591800 Y 2.545900 Z -0.606800
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Game Level File Reading Complete.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[EVENT]	GAME LEVEL WAS LOADED TO CPU [OBJECT ORIENTED]
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	End Program.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[EVENT]	LOADING GAME LEVEL [OBJECT ORIENTED]
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Begin Reading Game Level Text File.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Model Detected: Barrel
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Location: X -18.627701 Y 4.039000 Z 0.633100
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	H2B Imported: ../../Models/Barrel.h2b
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Model Detected: sword
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Location: X -31.595900 Y 6.155100 Z -17.960501
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	H2B Imported: ../../Models/sword.h2b
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Model Detected: Shield
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Location: X -31.726500 Y 6.703000 Z -17.922701
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[ERROR]	H2B Not Found: ../../Models/Shield.h2b
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[WARNING]	Loading will continue but model(s) are missing.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Model Detected: Old_shelf
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Location: X -31.007900 Y 9.192500 Z -17.720699
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	H2B Imported: ../../Models/Old_shelf.h2b
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Model Detected: Door Frame
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Location: X -26.017000 Y 4.212600 Z 1.105100
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[ERROR]	H2B Not Found: ../../Models/Door Frame.h2b
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[WARNING]	Loading will continue but model(s) are missing.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Model Detected: Door
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Location: X -25.261801 Y 4.212600 Z 1.112600
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	H2B Imported: ../../Models/Door.h2b
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Model Detected: Table
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Location: X -21.499001 Y 4.212600 Z -6.071500
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	H2B Imported: ../../Models/Table.h2b
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Model Detected: Piece_of_wood
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Location: X -18.973600 Y 4.302300 Z -19.560200
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	H2B Imported: ../../Models/Piece_of_wood.h2b
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Model Detected: Piece_of_wood
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Location: X -20.758400 Y 4.477900 Z -18.702900
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	H2B Imported: ../../Models/Piece_of_wood.h2b
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Model Detected: Old_shelf
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Location: X -29.793200 Y 8.681300 Z 0.569300
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	H2B Imported: ../../Models/Old_shelf.h2b
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Model Detected: candle_of_wall
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Location: X -31.778799 Y 6.215100 Z -13.487200
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	H2B Imported: ../../Models/candle_of_wall.h2b
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Model Detected: Camera
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Location: X -15.388100 Y 9.109200 Z -21.417601
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Model Detected: Point
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Location: X -31.782600 Y 7.736200 Z -13.117400
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Importing of .H2B File Data Complete. Light created
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Model Detected: Point.001
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Location: X -26.745100 Y 9.420200 Z 1.344000
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Importing of .H2B File Data Complete. Light created
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Model Detected: Candle
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Location: X -20.623301 Y 6.067600 Z -6.246700
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	H2B Imported: ../../Models/Candle.h2b
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Model Detected: Chair
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Location: X -22.618099 Y 4.212600 Z -0.456500
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	H2B Imported: ../../Models/Chair.h2b
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Model Detected: Chair
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Location: X -23.986500 Y 5.171600 Z -2.473400
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	H2B Imported: ../../Models/Chair.h2b
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Model Detected: Candle_of_wall_2
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	Location: X -21.898500 Y 7.942800 Z 1.334100
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[INFO]	H2B Imported: ../../Models/Candle_of_wall_2.h2b
[Thu Feb 23 15:37:28 2023] ThreadID[6324]	[MESSAGE]	Importing of .H2B File Data Complete.
